date_mutation,valeur_fonciere,code_postal,type_local,surface_m2,nb_pieces,surface_terrain,arrondissement,prix_m2
30/04/2024,1275000.0,75016,Appartement,98.0,3.0,,16,13010.0
30/04/2024,725000.0,75016,Local industriel. commercial ou assimilé,53.0,0.0,,16,13679.0
29/04/2024,2547000.0,75016,Appartement,199.0,6.0,,16,12799.0
19/04/2024,370000.0,75015,Appartement,54.0,3.0,,15,6852.0
23/04/2024,582000.0,75016,Appartement,58.0,2.0,,16,10034.0
24/04/2024,771200.0,75011,Appartement,72.0,3.0,,11,10711.0
17/04/2024,345000.0,75005,Appartement,27.0,2.0,,5,12778.0
26/04/2024,2456667.0,75007,Appartement,105.0,4.0,,7,23397.0
18/04/2024,660000.0,75016,Appartement,78.0,3.0,,16,8462.0
18/04/2024,200000.0,75011,Appartement,74.0,3.0,,11,2703.0
26/04/2024,2038500.0,75016,Appartement,149.0,6.0,,16,13681.0
30/04/2024,597000.0,75007,Appartement,34.0,3.0,,7,17559.0
03/05/2024,908000.0,75011,Appartement,147.0,7.0,,11,6177.0
19/04/2024,1445000.0,75005,Appartement,107.0,4.0,,5,13505.0
26/04/2024,200000.0,75007,Appartement,105.0,4.0,,7,1905.0
26/04/2024,450000.0,75015,Local industriel. commercial ou assimilé,58.0,0.0,,15,7759.0
30/04/2024,299000.0,75014,Appartement,28.0,2.0,,14,10679.0
29/04/2024,400000.0,75013,Appartement,42.0,3.0,,13,9524.0
06/05/2024,351300.0,75015,Appartement,42.0,2.0,,15,8364.0
23/04/2024,340000.0,75015,Appartement,41.0,2.0,,15,8293.0
15/04/2024,498000.0,75011,Appartement,48.0,2.0,,11,10375.0
03/05/2024,275000.0,75011,Appartement,29.0,2.0,,11,9483.0
25/04/2024,690000.0,75012,Appartement,68.0,3.0,,12,10147.0
24/04/2024,160000.0,75007,Appartement,14.0,2.0,,7,11429.0
22/04/2024,335000.0,75014,Appartement,52.0,2.0,,14,6442.0
06/05/2024,678940.0,75014,Appartement,48.0,3.0,,14,14145.0
15/04/2024,8250000.0,75016,Appartement,270.0,5.0,,16,30556.0
24/04/2024,830000.0,75015,Appartement,93.0,5.0,,15,8925.0
03/05/2024,350000.0,75006,Appartement,24.0,1.0,,6,14583.0
16/04/2024,595000.0,75012,Appartement,65.0,3.0,,12,9154.0
30/04/2024,1530000.0,75016,Appartement,151.0,4.0,,16,10132.0
26/04/2024,828450.0,75005,Appartement,65.0,4.0,,5,12745.0
16/04/2024,839000.0,75011,Local industriel. commercial ou assimilé,88.0,0.0,,11,9534.0
15/04/2024,365500.0,75016,Appartement,44.0,2.0,,16,8307.0
30/04/2024,690000.0,75005,Appartement,46.0,3.0,,5,15000.0
30/04/2024,594300.0,75016,Appartement,51.0,2.0,,16,11653.0
30/04/2024,86000.0,75015,Appartement,10.0,1.0,,15,8600.0
30/04/2024,170000.0,75014,Appartement,20.0,2.0,,14,8500.0
29/04/2024,340000.0,75012,Appartement,39.0,2.0,,12,8718.0
29/04/2024,217782.0,75005,Appartement,23.0,1.0,,5,9469.0
03/05/2024,883814.0,75016,Appartement,40.0,2.0,,16,22095.0
22/04/2024,200000.0,75011,Appartement,20.0,1.0,,11,10000.0
30/04/2024,1250000.0,75006,Appartement,120.0,5.0,,6,10417.0
26/04/2024,354500.0,75015,Appartement,45.0,2.0,,15,7878.0
16/04/2024,257000.0,75011,Appartement,28.0,1.0,,11,9179.0
19/04/2024,340000.0,75014,Appartement,46.0,1.0,,14,7391.0
12/04/2024,795000.0,75015,Appartement,98.0,5.0,,15,8112.0
29/04/2024,180000.0,75013,Appartement,16.0,1.0,,13,11250.0
30/04/2024,2200000.0,75005,Appartement,148.0,5.0,,5,14865.0
23/04/2024,643000.0,75015,Appartement,59.0,3.0,,15,10898.0
22/04/2024,1180000.0,75016,Appartement,111.0,3.0,,16,10631.0
03/05/2024,685000.0,75015,Appartement,93.0,3.0,,15,7366.0
07/05/2024,155000.0,75013,Local industriel. commercial ou assimilé,18.0,0.0,,13,8611.0
24/04/2024,2112000.0,75007,Appartement,110.0,4.0,,7,19200.0
29/04/2024,390300.0,75015,Appartement,40.0,2.0,,15,9758.0
24/04/2024,400000.0,75016,Appartement,45.0,2.0,,16,8889.0
07/05/2024,215000.0,75015,Appartement,27.0,1.0,,15,7963.0
07/05/2024,631068.0,75005,Appartement,55.0,3.0,,5,11474.0
06/05/2024,500000.0,75007,Appartement,42.0,2.0,,7,11905.0
30/04/2024,243500.0,75015,Appartement,26.0,1.0,,15,9365.0
30/04/2024,520000.0,75016,Appartement,47.0,1.0,,16,11064.0
29/04/2024,238865.0,75015,Appartement,24.0,2.0,,15,9953.0
25/04/2024,555000.0,75005,Appartement,45.0,3.0,,5,12333.0
23/04/2024,726250.0,75016,Appartement,65.0,2.0,,16,11173.0
23/04/2024,360000.0,75016,Appartement,38.0,1.0,,16,9474.0
29/04/2024,170000.0,75011,Appartement,20.0,1.0,,11,8500.0
26/04/2024,283000.0,75015,Appartement,29.0,2.0,,15,9759.0
19/04/2024,843000.0,75015,Appartement,89.0,3.0,,15,9472.0
29/04/2024,460000.0,75014,Appartement,63.0,2.0,,14,7302.0
29/04/2024,460000.0,75014,Appartement,38.0,2.0,,14,12105.0
12/04/2024,515000.0,75007,Appartement,47.0,3.0,,7,10957.0
12/04/2024,515000.0,75007,Appartement,92.0,5.0,,7,5598.0
30/04/2024,133000.0,75014,Appartement,15.0,1.0,,14,8867.0
24/04/2024,220000.0,75015,Appartement,35.0,2.0,,15,6286.0
26/04/2024,794500.0,75014,Appartement,74.0,3.0,,14,10736.0
25/04/2024,255000.0,75011,Appartement,33.0,2.0,,11,7727.0
06/05/2024,220000.0,75016,Appartement,20.0,1.0,,16,11000.0
26/04/2024,318005.0,75012,Appartement,35.0,2.0,,12,9086.0
24/04/2024,214000.0,75011,Appartement,25.0,1.0,,11,8560.0
03/05/2024,915000.0,75006,Local industriel. commercial ou assimilé,80.0,0.0,,6,11438.0
06/05/2024,279000.0,75013,Appartement,34.0,2.0,,13,8206.0
26/04/2024,220000.0,75015,Appartement,25.0,1.0,,15,8800.0
02/05/2024,130000.0,75011,Appartement,9.0,1.0,,11,14444.0
02/05/2024,130000.0,75011,Appartement,7.0,1.0,,11,18571.0
22/04/2024,1770000.0,75006,Appartement,112.0,5.0,,6,15804.0
25/04/2024,288100.0,75006,Appartement,22.0,1.0,,6,13095.0
16/04/2024,1859710.0,75014,Appartement,153.0,4.0,,14,12155.0
22/04/2024,680000.0,75007,Appartement,52.0,2.0,,7,13077.0
02/05/2024,451000.0,75016,Appartement,59.0,3.0,,16,7644.0
16/04/2024,1190000.0,75015,Appartement,100.0,5.0,,15,11900.0
15/04/2024,310000.0,75015,Appartement,41.0,3.0,,15,7561.0
29/04/2024,225000.0,75006,Appartement,15.0,1.0,,6,15000.0
22/04/2024,322000.0,75015,Appartement,37.0,1.0,,15,8703.0
26/04/2024,735000.0,75016,Appartement,90.0,3.0,,16,8167.0
29/04/2024,221100.0,75012,Appartement,20.0,1.0,,12,11055.0
19/04/2024,825000.0,75015,Appartement,114.0,5.0,,15,7237.0
12/04/2024,378000.0,75014,Appartement,45.0,2.0,,14,8400.0
18/04/2024,560000.0,75013,Appartement,58.0,3.0,,13,9655.0
18/04/2024,560000.0,75013,Appartement,58.0,3.0,,13,9655.0
30/04/2024,230000.0,75014,Appartement,28.0,1.0,,14,8214.0
06/05/2024,820000.0,75012,Appartement,117.0,4.0,,12,7009.0
22/04/2024,730000.0,75014,Appartement,80.0,4.0,,14,9125.0
22/04/2024,165000.0,75015,Local industriel. commercial ou assimilé,24.0,0.0,,15,6875.0
25/04/2024,471000.0,75011,Appartement,55.0,3.0,,11,8564.0
25/04/2024,2230000.0,75016,Appartement,150.0,4.0,,16,14867.0
30/04/2024,702000.0,75011,Appartement,75.0,3.0,,11,9360.0
02/05/2024,171450.0,75005,Appartement,16.0,1.0,,5,10716.0
07/05/2024,250000.0,75012,Appartement,34.0,2.0,,12,7353.0
24/04/2024,185000.0,75015,Appartement,20.0,1.0,,15,9250.0
23/04/2024,4024600.0,75007,Appartement,120.0,5.0,,7,33538.0
26/04/2024,4165000.0,75016,Appartement,340.0,8.0,,16,12250.0
25/04/2024,282000.0,75012,Appartement,33.0,2.0,,12,8545.0
13/05/2024,138899.0,75006,Appartement,12.0,1.0,,6,11575.0
02/05/2024,374350.0,75014,Appartement,34.0,2.0,,14,11010.0
19/04/2024,544150.0,75012,Appartement,55.0,2.0,,12,9894.0
24/04/2024,550000.0,75012,Appartement,75.0,3.0,,12,7333.0
24/04/2024,255000.0,75011,Appartement,30.0,1.0,,11,8500.0
07/05/2024,520000.0,75012,Appartement,70.0,3.0,,12,7429.0
30/04/2024,670000.0,75013,Appartement,70.0,2.0,,13,9571.0
29/04/2024,280000.0,75013,Appartement,42.0,1.0,,13,6667.0
30/04/2024,678000.0,75015,Appartement,62.0,3.0,,15,10935.0
30/04/2024,345270.0,75005,Appartement,36.0,1.0,,5,9591.0
07/05/2024,713307.0,75013,Appartement,80.0,3.0,,13,8916.0
06/05/2024,4980000.0,75007,Appartement,116.0,5.0,,7,42931.0
26/04/2024,157000.0,75013,Appartement,25.0,1.0,,13,6280.0
26/04/2024,223000.0,75011,Appartement,20.0,1.0,,11,11150.0
11/04/2024,357000.0,75005,Appartement,29.0,2.0,,5,12310.0
25/04/2024,495200.0,75011,Appartement,69.0,3.0,,11,7177.0
25/04/2024,1130000.0,75014,Appartement,111.0,4.0,,14,10180.0
02/05/2024,317500.0,75011,Appartement,38.0,2.0,,11,8355.0
07/05/2024,356250.0,75015,Appartement,28.0,2.0,,15,12723.0
29/04/2024,3850000.0,75012,Local industriel. commercial ou assimilé,387.0,0.0,251.0,12,9948.0
29/04/2024,3850000.0,75012,Appartement,89.0,3.0,251.0,12,43258.0
03/05/2024,352319.0,75016,Appartement,36.0,2.0,,16,9787.0
24/04/2024,2100000.0,75016,Appartement,120.0,4.0,,16,17500.0
06/05/2024,702600.0,75011,Appartement,63.0,3.0,,11,11152.0
22/04/2024,230000.0,75005,Appartement,20.0,1.0,,5,11500.0
06/05/2024,1010000.0,75015,Local industriel. commercial ou assimilé,90.0,0.0,,15,11222.0
06/05/2024,1010000.0,75015,Appartement,30.0,1.0,,15,33667.0
30/04/2024,227000.0,75015,Appartement,10.0,1.0,,15,22700.0
13/05/2024,550000.0,75015,Appartement,41.0,2.0,,15,13415.0
29/04/2024,970000.0,75012,Appartement,122.0,4.0,,12,7951.0
02/05/2024,261280.0,75011,Appartement,28.0,2.0,,11,9331.0
30/04/2024,265230.0,75005,Appartement,25.0,1.0,,5,10609.0
06/05/2024,215000.0,75016,Appartement,25.0,2.0,,16,8600.0
29/04/2024,573000.0,75012,Appartement,67.0,3.0,,12,8552.0
26/04/2024,1025000.0,75016,Appartement,60.0,3.0,,16,17083.0
30/04/2024,390000.0,75011,Appartement,35.0,2.0,,11,11143.0
30/04/2024,200000.0,75012,Appartement,40.0,2.0,,12,5000.0
22/04/2024,160000.0,75011,Local industriel. commercial ou assimilé,48.0,0.0,,11,3333.0
06/05/2024,277000.0,75015,Appartement,14.0,1.0,,15,19786.0
06/05/2024,277000.0,75015,Appartement,14.0,1.0,,15,19786.0
24/04/2024,200000.0,75014,Appartement,21.0,1.0,,14,9524.0
26/04/2024,651585.0,75013,Appartement,75.0,4.0,,13,8688.0
18/04/2024,417000.0,75011,Appartement,45.0,3.0,,11,9267.0
22/04/2024,577467.0,75014,Appartement,68.0,3.0,,14,8492.0
29/04/2024,1294000.0,75016,Appartement,124.0,4.0,,16,10435.0
03/05/2024,1023500.0,75011,Appartement,80.0,4.0,,11,12794.0
13/05/2024,372000.0,75015,Local industriel. commercial ou assimilé,44.0,0.0,,15,8455.0
02/05/2024,300000.0,75014,Appartement,20.0,1.0,,14,15000.0
02/05/2024,300000.0,75014,Local industriel. commercial ou assimilé,10.0,0.0,,14,30000.0
30/04/2024,750000.0,75007,Local industriel. commercial ou assimilé,70.0,0.0,,7,10714.0
29/04/2024,1705000.0,75016,Appartement,155.0,5.0,,16,11000.0
30/04/2024,330000.0,75011,Appartement,43.0,2.0,,11,7674.0
03/05/2024,570000.0,75016,Appartement,59.0,2.0,,16,9661.0
03/05/2024,250000.0,75007,Appartement,20.0,1.0,,7,12500.0
07/05/2024,310000.0,75014,Appartement,38.0,2.0,,14,8158.0
25/04/2024,380000.0,75016,Local industriel. commercial ou assimilé,25.0,0.0,,16,15200.0
24/04/2024,230000.0,75007,Local industriel. commercial ou assimilé,26.0,0.0,,7,8846.0
07/05/2024,315000.0,75015,Appartement,37.0,2.0,,15,8514.0
29/04/2024,140000.0,75013,Appartement,29.0,2.0,,13,4828.0
30/04/2024,545000.0,75015,Appartement,47.0,3.0,,15,11596.0
02/05/2024,210000.0,75012,Appartement,26.0,1.0,,12,8077.0
26/04/2024,498500.0,75012,Appartement,47.0,2.0,,12,10606.0
07/05/2024,664000.0,75015,Appartement,68.0,4.0,,15,9765.0
25/04/2024,193000.0,75012,Local industriel. commercial ou assimilé,40.0,0.0,,12,4825.0
02/05/2024,28550000.0,75016,Local industriel. commercial ou assimilé,965.0,0.0,,16,29585.0
02/05/2024,28550000.0,75016,Local industriel. commercial ou assimilé,620.0,0.0,,16,46048.0
02/05/2024,28550000.0,75016,Local industriel. commercial ou assimilé,628.0,0.0,,16,45462.0
25/04/2024,895000.0,75007,Appartement,76.0,4.0,,7,11776.0
26/04/2024,447037.5,75013,Appartement,74.0,3.0,,13,6041.0
02/05/2024,184000.0,75014,Appartement,19.0,2.0,,14,9684.0
03/05/2024,623755.0,75015,Appartement,54.0,2.0,,15,11551.0
06/05/2024,638000.0,75015,Appartement,65.0,3.0,,15,9815.0
03/05/2024,592000.0,75015,Appartement,60.0,2.0,,15,9867.0
06/05/2024,473000.0,75011,Appartement,19.0,1.0,,11,24895.0
06/05/2024,473000.0,75011,Appartement,36.0,1.0,,11,13139.0
26/04/2024,325000.0,75006,Appartement,30.0,1.0,,6,10833.0
17/04/2024,352000.0,75011,Appartement,35.0,2.0,,11,10057.0
02/05/2024,722500.0,75012,Appartement,76.0,4.0,,12,9507.0
02/05/2024,630000.0,75014,Appartement,51.0,3.0,,14,12353.0
29/04/2024,403650.0,75014,Appartement,44.0,2.0,,14,9174.0
23/04/2024,2054500.0,75005,Appartement,130.0,4.0,,5,15804.0
25/04/2024,487000.0,75006,Appartement,38.0,2.0,,6,12816.0
03/05/2024,283000.0,75013,Appartement,29.0,2.0,,13,9759.0
15/04/2024,1782100.0,75016,Appartement,131.0,5.0,,16,13604.0
13/05/2024,238100.0,75011,Appartement,24.0,1.0,,11,9921.0
26/04/2024,315500.0,75011,Appartement,31.0,2.0,,11,10177.0
12/04/2024,757000.0,75006,Appartement,24.0,1.0,,6,31542.0
12/04/2024,757000.0,75006,Appartement,37.0,2.0,,6,20459.0
26/04/2024,4986442.5,75013,Local industriel. commercial ou assimilé,1330.0,0.0,,13,3749.0
07/05/2024,129000.0,75013,Appartement,17.0,2.0,,13,7588.0
07/05/2024,545000.0,75016,Appartement,50.0,2.0,,16,10900.0
18/04/2024,612000.0,75015,Appartement,64.0,2.0,,15,9562.0
02/05/2024,100000.0,75016,Local industriel. commercial ou assimilé,10.0,0.0,,16,10000.0
29/04/2024,2394572.0,75007,Local industriel. commercial ou assimilé,210.0,0.0,,7,11403.0
25/04/2024,425000.0,75014,Appartement,45.0,2.0,,14,9444.0
29/04/2024,573428.0,75007,Local industriel. commercial ou assimilé,210.0,0.0,,7,2731.0
29/04/2024,3560000.0,75007,Local industriel. commercial ou assimilé,253.0,0.0,,7,14071.0
29/04/2024,3560000.0,75007,Local industriel. commercial ou assimilé,193.0,0.0,,7,18446.0
05/04/2024,495000.0,75013,Appartement,70.0,2.0,,13,7071.0
13/05/2024,2286920.0,75007,Appartement,97.0,4.0,,7,23576.0
06/05/2024,112000.0,75011,Appartement,20.0,1.0,,11,5600.0
15/05/2024,3010000.0,75007,Appartement,134.0,5.0,,7,22463.0
15/05/2024,3010000.0,75007,Appartement,64.0,2.0,,7,47031.0
03/05/2024,457000.0,75012,Appartement,51.0,3.0,,12,8961.0
29/04/2024,190000.0,75015,Appartement,29.0,1.0,,15,6552.0
15/05/2024,730700.0,75011,Appartement,65.0,3.0,,11,11242.0
13/05/2024,360000.0,75014,Appartement,33.0,1.0,,14,10909.0
26/04/2024,585000.0,75012,Appartement,75.0,4.0,,12,7800.0
19/04/2024,866565.0,75007,Appartement,82.0,3.0,,7,10568.0
13/05/2024,426955.0,75011,Appartement,44.0,2.0,,11,9704.0
07/05/2024,1400000.0,75016,Appartement,124.0,4.0,,16,11290.0
17/04/2024,175000.0,75014,Appartement,18.0,1.0,,14,9722.0
26/04/2024,759100.0,75006,Appartement,45.0,3.0,,6,16869.0
06/05/2024,750000.0,75012,Appartement,86.0,4.0,,12,8721.0
06/05/2024,900000.0,75016,Appartement,81.0,4.0,,16,11111.0
24/04/2024,529500.0,75012,Appartement,52.0,2.0,,12,10183.0
06/05/2024,366000.0,75006,Appartement,28.0,1.0,,6,13071.0
17/04/2024,72650.0,75013,Appartement,12.0,1.0,,13,6054.0
02/05/2024,171000.0,75016,Appartement,14.0,1.0,,16,12214.0
07/05/2024,210000.0,75011,Appartement,42.0,2.0,,11,5000.0
13/05/2024,593790.0,75007,Appartement,42.0,2.0,,7,14138.0
10/04/2024,2310700.0,75016,Appartement,186.0,6.0,,16,12423.0
24/04/2024,3540000.0,75006,Appartement,172.0,6.0,,6,20581.0
24/04/2024,464400.0,75012,Appartement,62.0,3.0,,12,7490.0
29/04/2024,200000.0,75014,Appartement,23.0,1.0,,14,8696.0
14/05/2024,705000.0,75013,Appartement,85.0,4.0,,13,8294.0
16/04/2024,3333345.0,75006,Appartement,135.0,6.0,,6,24691.0
15/05/2024,245000.0,75007,Appartement,22.0,2.0,,7,11136.0
15/04/2024,770000.0,75011,Appartement,90.0,4.0,,11,8556.0
03/05/2024,1408550.0,75013,Maison,110.0,5.0,91.0,13,12805.0
15/05/2024,417400.0,75012,Appartement,53.0,2.0,,12,7875.0
30/04/2024,460000.0,75013,Appartement,82.0,4.0,,13,5610.0
30/04/2024,1672270.0,75016,Maison,150.0,6.0,81.0,16,11148.0
15/05/2024,542700.0,75014,Appartement,58.0,2.0,,14,9357.0
25/04/2024,1500000.0,75005,Local industriel. commercial ou assimilé,123.0,0.0,,5,12195.0
24/04/2024,330000.0,75011,Appartement,35.0,3.0,,11,9429.0
26/04/2024,140000.0,75014,Appartement,24.0,1.0,,14,5833.0
14/05/2024,1030000.0,75016,Appartement,68.0,3.0,,16,15147.0
30/04/2024,560000.0,75011,Appartement,63.0,3.0,,11,8889.0
29/04/2024,62000.0,75011,Appartement,10.0,1.0,,11,6200.0
02/05/2024,1600000.0,75016,Appartement,137.0,4.0,,16,11679.0
30/04/2024,870000.0,75015,Appartement,119.0,4.0,,15,7311.0
03/05/2024,1950000.0,75016,Local industriel. commercial ou assimilé,137.0,0.0,,16,14234.0
06/05/2024,593600.0,75005,Appartement,53.0,1.0,,5,11200.0
24/04/2024,210500.0,75012,Appartement,20.0,1.0,,12,10525.0
13/05/2024,528000.0,75016,Appartement,48.0,2.0,,16,11000.0
14/05/2024,240000.0,75005,Appartement,30.0,2.0,,5,8000.0
26/04/2024,197670.0,75015,Appartement,18.0,2.0,,15,10982.0
03/05/2024,589800.0,75011,Appartement,66.0,3.0,,11,8936.0
17/04/2024,360000.0,75015,Appartement,42.0,2.0,,15,8571.0
17/04/2024,360000.0,75015,Appartement,50.0,2.0,,15,7200.0
30/04/2024,165000.0,75013,Appartement,22.0,1.0,,13,7500.0
07/05/2024,144000.0,75012,Local industriel. commercial ou assimilé,21.0,0.0,,12,6857.0
07/05/2024,895000.0,75007,Appartement,60.0,3.0,,7,14917.0
13/05/2024,128000.0,75006,Appartement,10.0,1.0,,6,12800.0
15/05/2024,1400000.0,75007,Appartement,104.0,5.0,,7,13462.0
06/05/2024,757915.06,75016,Appartement,63.0,2.0,,16,12030.0
18/04/2024,1050000.0,75011,Appartement,84.0,4.0,,11,12500.0
30/04/2024,286000.0,75006,Appartement,34.0,3.0,,6,8412.0
15/04/2024,300000.0,75015,Appartement,40.0,2.0,,15,7500.0
14/05/2024,400000.0,75015,Appartement,53.0,3.0,,15,7547.0
07/05/2024,242000.0,75015,Appartement,40.0,1.0,,15,6050.0
25/04/2024,671000.0,75014,Local industriel. commercial ou assimilé,60.0,0.0,,14,11183.0
24/04/2024,292000.0,75015,Appartement,30.0,2.0,,15,9733.0
29/04/2024,3467500.0,75007,Appartement,118.0,5.0,,7,29386.0
29/04/2024,3467500.0,75007,Appartement,145.0,5.0,,7,23914.0
03/05/2024,90000.0,75016,Appartement,14.0,1.0,,16,6429.0
02/05/2024,282222.0,75015,Appartement,30.0,1.0,,15,9407.0
22/04/2024,150000.0,75013,Appartement,37.0,2.0,,13,4054.0
19/04/2024,404000.0,75015,Appartement,46.0,2.0,,15,8783.0
15/05/2024,1000000.0,75015,Appartement,103.0,5.0,,15,9709.0
03/05/2024,2100000.0,75006,Appartement,94.0,3.0,,6,22340.0
23/04/2024,124200.0,75015,Appartement,86.0,4.0,,15,1444.0
06/05/2024,720000.0,75005,Appartement,70.0,2.0,,5,10286.0
23/04/2024,480000.0,75005,Appartement,30.0,2.0,,5,16000.0
25/04/2024,395000.0,75013,Appartement,69.0,3.0,,13,5725.0
15/05/2024,220400.0,75005,Appartement,20.0,1.0,,5,11020.0
26/04/2024,40000.0,75014,Appartement,4.0,1.0,,14,10000.0
25/04/2024,490000.0,75015,Appartement,70.0,3.0,,15,7000.0
02/05/2024,207900.0,75015,Appartement,18.0,1.0,,15,11550.0
23/04/2024,45000.0,75015,Appartement,26.0,1.0,,15,1731.0
03/05/2024,820000.0,75012,Maison,48.0,3.0,66.0,12,17083.0
29/04/2024,287825.0,75005,Appartement,27.0,1.0,,5,10660.0
26/04/2024,530500.0,75011,Appartement,65.0,2.0,,11,8162.0
24/04/2024,276835.0,75014,Appartement,17.0,1.0,,14,16284.0
24/04/2024,276835.0,75014,Appartement,26.0,1.0,,14,10648.0
23/04/2024,2565000.0,75016,Appartement,188.0,4.0,,16,13644.0
29/04/2024,3100000.0,75016,Appartement,270.0,7.0,,16,11481.0
03/05/2024,686000.0,75014,Appartement,58.0,2.0,,14,11828.0
06/05/2024,266000.0,75015,Appartement,29.0,1.0,,15,9172.0
02/05/2024,270000.0,75014,Appartement,30.0,1.0,,14,9000.0
29/04/2024,597000.0,75012,Appartement,66.0,4.0,,12,9045.0
30/04/2024,4199000.0,75006,Appartement,150.0,5.0,,6,27993.0
16/05/2024,396450.0,75015,Appartement,38.0,2.0,,15,10433.0
26/04/2024,107500.0,75012,Appartement,14.0,1.0,,12,7679.0
22/04/2024,1050000.0,75007,Appartement,62.0,3.0,,7,16935.0
02/05/2024,725000.0,75013,Appartement,130.0,5.0,,13,5577.0
03/05/2024,456205.0,75013,Appartement,65.0,2.0,,13,7019.0
03/05/2024,381642.5,75011,Appartement,46.0,1.0,,11,8297.0
02/05/2024,188000.0,75014,Appartement,30.0,2.0,,14,6267.0
02/05/2024,436690.0,75015,Appartement,45.0,2.0,,15,9704.0
22/04/2024,1500000.0,75005,Appartement,111.0,4.0,,5,13514.0
13/05/2024,200000.0,75012,Appartement,28.0,1.0,,12,7143.0
24/04/2024,226000.0,75015,Appartement,38.0,2.0,,15,5947.0
30/04/2024,1457480.0,75005,Appartement,99.0,4.0,,5,14722.0
02/05/2024,978200.0,75012,Appartement,66.0,3.0,,12,14821.0
02/05/2024,978200.0,75012,Appartement,49.0,2.0,,12,19963.0
02/05/2024,252000.0,75015,Appartement,25.0,1.0,,15,10080.0
07/05/2024,640000.0,75012,Local industriel. commercial ou assimilé,75.0,0.0,,12,8533.0
30/04/2024,243295.0,75015,Appartement,31.0,2.0,,15,7848.0
07/05/2024,265385.0,75011,Appartement,26.0,1.0,,11,10207.0
30/04/2024,381115.0,75012,Appartement,43.0,3.0,,12,8863.0
29/04/2024,113500.0,75013,Appartement,13.0,1.0,,13,8731.0
07/05/2024,239000.0,75012,Appartement,25.0,2.0,,12,9560.0
29/04/2024,420000.0,75011,Appartement,49.0,2.0,,11,8571.0
29/04/2024,420000.0,75011,Appartement,49.0,2.0,,11,8571.0
02/05/2024,2062400.0,75005,Appartement,158.0,7.0,,5,13053.0
29/04/2024,237000.0,75011,Appartement,24.0,2.0,,11,9875.0
02/05/2024,1280000.0,75015,Appartement,87.0,3.0,,15,14713.0
02/05/2024,1280000.0,75015,Appartement,49.0,2.0,,15,26122.0
07/05/2024,95000.0,75012,Appartement,45.0,2.0,,12,2111.0
25/04/2024,848000.0,75006,Appartement,54.0,3.0,,6,15704.0
15/05/2024,407000.0,75011,Appartement,51.0,2.0,,11,7980.0
26/04/2024,285000.0,75012,Appartement,34.0,1.0,,12,8382.0
29/04/2024,280000.0,75015,Appartement,26.0,1.0,,15,10769.0
18/04/2024,1005000.0,75011,Appartement,26.0,1.0,,11,38654.0
18/04/2024,1005000.0,75011,Appartement,87.0,3.0,,11,11552.0
02/05/2024,254700.0,75012,Appartement,25.0,2.0,,12,10188.0
14/05/2024,100000.0,75011,Appartement,22.0,1.0,,11,4545.0
26/04/2024,130000.0,75011,Appartement,12.0,1.0,,11,10833.0
29/04/2024,671000.0,75006,Appartement,25.0,2.0,,6,26840.0
29/04/2024,671000.0,75006,Appartement,25.0,2.0,,6,26840.0
02/05/2024,650000.0,75014,Appartement,89.0,4.0,,14,7303.0
29/04/2024,346000.0,75014,Appartement,34.0,2.0,,14,10176.0
15/05/2024,392000.0,75016,Appartement,40.0,1.0,,16,9800.0
30/04/2024,206990.0,75011,Appartement,22.0,1.0,,11,9409.0
15/05/2024,930000.0,75011,Appartement,73.0,4.0,,11,12740.0
13/05/2024,105000.0,75016,Appartement,10.0,1.0,,16,10500.0
06/05/2024,598500.0,75015,Appartement,58.0,3.0,,15,10319.0
30/04/2024,486000.0,75015,Appartement,62.0,2.0,,15,7839.0
02/05/2024,770000.0,75015,Appartement,73.0,3.0,,15,10548.0
07/05/2024,700000.0,75006,Local industriel. commercial ou assimilé,40.0,0.0,,6,17500.0
25/04/2024,270000.0,75014,Appartement,24.0,1.0,,14,11250.0
19/04/2024,114000.0,75014,Appartement,13.0,1.0,,14,8769.0
25/04/2024,279000.0,75014,Appartement,35.0,2.0,,14,7971.0
19/04/2024,1050000.0,75015,Appartement,75.0,3.0,,15,14000.0
23/04/2024,265000.0,75013,Appartement,34.0,1.0,,13,7794.0
19/04/2024,880000.0,75015,Appartement,97.0,3.0,,15,9072.0
18/04/2024,369000.0,75015,Appartement,32.0,2.0,,15,11531.0
18/04/2024,238000.0,75014,Appartement,23.0,2.0,,14,10348.0
